Id,dd,hu,td,t,ff,precip,month,number_sta,Ground_truth,ws,p3031,u10,v10,t2m,d2m,r,msl,t_3D_arpege,p3014_3D_arpege,r_3D_arpege,ws_3D_arpege,p3031_3D_arpege,u_3D_arpege,v_3D_arpege,w_3D_arpege,z_3D_arpege,lat,lon,height_sta
14066001_4,205.04166666666663,82.75,278.4841666666667,281.2558333333333,5.957083333333333,0.4000000000000001,1,14066001,3.0,7.25393803914388,214.1098429361979,3.916161219278971,5.871487935384114,281.47467041015625,278.7555338541667,83.04136149088542,98783.35416666669,279.6386144301471,280.89817899816177,85.55549172794117,14.904847986557904,228.3626780790441,10.605956133674171,9.951973410213697,0.4240055645213407,3100.887867647059,49.334,-0.431,2.0
14066001_247,240.33333333333331,80.4875,288.00083333333333,291.505,4.613333333333333,0.6000000000000001,9,14066001,4.4,6.421016693115234,261.0549723307292,5.67855962117513,0.5169873237609863,292.062255859375,288.0602213541667,78.10828145345052,101675.39583333331,291.0245002297794,289.51539522058823,86.21027688419117,8.64723564596737,247.82729204963235,7.410118103027344,3.040239221909467,0.1000590745140524,1349.2718290441176,49.334,-0.431,2.0
14066001_638,218.33333333333331,79.07916666666667,284.31125000000003,288.08666666666664,3.815833333333333,0.8000000000000002,9,14066001,0.4000000000000001,4.379453659057617,220.86676025390625,2.400872707366944,2.460745175679525,290.0194091796875,288.0617268880208,88.41921997070312,101877.59375,288.08837890625,286.54833984375,84.73563878676471,9.231271182789522,209.15637925091912,3.9413532930261934,7.769229664522059,0.2777880219852223,1248.8861443014705,49.334,-0.431,2.0
14066001_189,265.6666666666667,81.0,287.10947916666663,290.55333333333334,3.879166666666667,0.0,7,14066001,0.0,3.0832716623942056,276.81325276692706,2.611891428629557,-0.4847514629364013,289.201904296875,287.0921223958333,87.6400858561198,101928.76041666669,290.75476792279414,287.01978975183823,66.66105382582721,5.733629563275506,241.7611155790441,4.102663825539982,0.8207603903377757,0.0037663964664234,1563.6128216911766,49.334,-0.431,2.0
14066001_502,218.04166666666663,90.25416666666666,287.215,288.8979166666667,2.9066666666666667,12.9,5,14066001,11.1,2.542302449544271,131.460205078125,-0.8258017698923746,0.2145942250887552,289.1605631510417,285.59002685546875,79.65541585286458,102453.29166666669,284.10793887867646,283.4192612591912,92.1048583984375,5.795390858369715,303.6653262867647,4.340773189769072,-3.15796459422392,-0.1208089099210851,1105.414177389706,49.334,-0.431,2.0
14066001_586,232.41666666666663,79.75416666666666,285.1620833333333,288.805,4.235833333333333,3.2000000000000006,8,14066001,8.1,4.933247248331706,275.4244791666667,3.381020863850912,-1.2719714641571045,289.5472005208333,285.29477945963544,76.11685180664062,101198.03125,287.7567497702206,286.63904526654414,88.4766486672794,7.239954780129826,114.66156364889706,-0.8183892193962546,-7.01198533002068,-0.3671633215511546,1723.0006893382354,49.334,-0.431,2.0
14066001_131,163.66666666666666,97.39166666666668,285.3595833333333,285.77416666666664,1.6829166666666666,0.6000000000000001,5,14066001,2.2,2.5308043162028,212.60892740885416,0.5266294479370117,-1.5571668942769368,285.2627360026042,284.918701171875,97.8048604329427,100326.66666666669,286.60546875,286.28484030330884,97.56365607766544,1.3166684543385223,172.14290843290442,0.1033183827119715,-0.969628277946921,-0.0180532651789048,275.3187040441176,49.334,-0.431,2.0
14066001_453,198.08333333333331,64.67083333333333,281.6725,288.58875,3.7679166666666655,0.0,3,14066001,0.0,4.771220525105794,209.2303263346354,2.352236270904541,3.954007784525553,284.4138997395833,281.0403645833333,79.90542602539062,102245.0,290.5095645680147,283.5458984375,41.64661721622242,10.424514770507812,186.98447552849265,1.5339283662683822,10.12145367790671,0.2557494219611673,1694.8224954044117,49.334,-0.431,2.0
14066001_188,88.45833333333333,83.05,285.3566666666667,288.33666666666664,2.219583333333333,0.0,7,14066001,0.0,2.2381396293640137,147.0603230794271,-0.1544172167778015,-0.674612283706665,286.2462565104167,285.6960856119792,96.53125,102080.4375,288.0733857996324,285.20726102941177,72.23576085707721,2.0145203085506664,80.67076200597427,-1.0223917119643269,-0.9027924818151136,-0.0110696694430182,1744.67578125,49.334,-0.431,2.0
14066001_66,338.4583333333333,59.61666666666667,271.9091666666667,279.20666666666665,6.417083333333333,0.0,3,14066001,0.4000000000000001,7.339604695638019,316.83998616536456,1.7720030148824055,-6.963339487711589,278.8357340494792,272.36431884765625,62.853251139322914,100963.01041666669,277.8827263327206,275.04225068933823,63.80152803308823,6.495740105124081,337.2944910386029,1.8773197847254133,-6.058678570915671,-0.1829689530765309,669.6533203125,49.334,-0.431,2.0
14066001_643,294.8333333333333,81.02499999999999,284.435,287.795,6.0975,1.6000000000000003,10,14066001,0.0,4.557775497436523,246.66837565104169,3.9090709686279297,1.5629768371582031,285.7957356770833,281.98655192057294,78.11575317382812,102549.20833333331,284.97705078125,281.66262637867646,64.8028564453125,8.119022144990808,335.64059627757354,2.688274159150965,-7.3371586519129135,-0.3136422774370979,2139.9685202205883,49.334,-0.431,2.0
14066001_216,258.8333333333333,78.79166666666667,286.195,290.05,4.476666666666667,0.0,8,14066001,0.0,5.954738616943359,264.49045817057294,5.409090677897136,0.3723490635553996,290.0720621744792,286.7044677734375,80.73300170898438,101381.94791666669,288.8837890625,286.8846220128676,81.00807818244485,6.653446421903722,250.8963694852941,6.091570237103631,2.1097685870002296,0.0867267917184268,1119.1789981617646,49.334,-0.431,2.0
14066001_187,186.0,84.66250000000001,285.2554166666667,287.90833333333336,2.74375,0.0,7,14066001,0.0,3.333092371622721,187.5645955403646,1.4978690147399902,-1.322057882944743,287.3149007161458,285.2948608398437,87.82882690429688,102295.19791666669,286.42839499080884,284.4639246323529,79.64152257582721,4.21740588019876,271.74793198529414,3.1172979018267464,-2.15785800709444,-0.0419968927607816,1872.031709558824,49.334,-0.431,2.0
14066001_336,121.875,85.2,276.45958333333334,278.86375000000004,1.8633333333333333,0.0,12,14066001,0.0,2.742711385091146,148.88838704427084,-1.311677614847819,1.819897969563802,277.5633951822917,276.9667154947917,96.01348876953124,102601.01041666669,277.14596737132354,273.56267233455884,50.869334501378674,3.290512084960937,142.86688591452207,-1.1631146599264706,1.6330514795639937,0.0451073015437406,2694.8460477941176,49.334,-0.431,2.0
14066001_164,241.95833333333331,87.1125,286.17833333333334,288.34291666666667,3.397083333333333,1.2000000000000002,6,14066001,4.7,6.164969126383464,261.6517333984375,5.923987706502278,1.1737046241760254,288.0333251953125,285.10227457682294,82.74793497721355,100527.77083333331,287.10348690257354,285.7545381433824,85.62747012867646,5.354036218979779,252.38295611213235,5.093920988195083,1.6008794447954964,0.0607453935286578,492.41653262867646,49.334,-0.431,2.0
14066001_454,166.33333333333334,57.6375,281.74,290.6566666666667,3.0820833333333333,0.0,3,14066001,0.4000000000000001,4.789007186889648,191.7010498046875,0.9860601425170898,4.486509958902995,286.3622639973958,282.1475830078125,75.82012430826823,102439.34375,287.39504825367646,283.0369370404412,58.899607938878674,8.323489918428308,215.3327205882353,4.478048885569853,6.543631160960478,0.2093626190634334,1014.1486672794116,49.334,-0.431,2.0
14066001_666,256.4166666666667,86.3125,281.80041666666665,284.1095833333333,5.052083333333333,0.2,10,14066001,2.4,10.608381907145182,222.8445841471354,7.150620778401692,7.613932291666667,287.62131754557294,282.9297281901042,73.76400756835938,100936.28125,285.1075654871324,283.67839499080884,84.29822495404412,10.548949297736671,233.48380055147047,6.1699223237879135,-4.691889594582951,-0.2692637163050034,1890.5403262867649,49.334,-0.431,2.0
14066001_92,145.58333333333334,81.80416666666666,277.1379166666667,280.1308333333333,2.3404166666666666,0.4000000000000001,4,14066001,0.2,3.544984817504883,141.82945760091147,-1.4784237543741865,1.859988848368327,281.5444742838542,278.27744547526044,80.21952311197917,101198.57291666669,281.33263442095586,277.7796415441176,59.133889590992645,6.994287827435662,165.80508961397058,-1.0218777376062729,6.488153345444623,0.172832825604607,1094.9917279411766,49.334,-0.431,2.0
14066001_662,216.04166666666663,89.16666666666667,287.78375,289.6116666666667,4.101666666666667,0.0,10,14066001,0.2,10.608381907145182,222.8445841471354,7.150620778401692,7.613932291666667,287.62131754557294,282.9297281901042,73.76400756835938,100936.28125,284.9097541360294,283.9800666360294,89.76144588694854,10.580240586224724,232.39236270680144,8.182857737821692,6.361177781048943,0.2427559740403119,1772.4240579044117,49.334,-0.431,2.0
14066001_261,158.125,80.53333333333333,287.21083333333337,290.60083333333336,4.3566666666666665,0.0,9,14066001,0.2,5.538909276326497,135.5227254231771,-0.0435261925061543,-5.087587992350261,290.865478515625,287.2122802734375,79.26515706380208,102076.5,288.1974666819853,287.20525045955884,89.92479032628677,5.634655223173254,88.97338149126838,-0.3855837092680089,-5.0212258731617645,-0.1943132316364961,1710.3569623161766,49.334,-0.431,2.0
14066001_549,251.375,80.79583333333333,285.78375,289.315,3.5570833333333334,0.0,7,14066001,0.2,5.0546449025472,284.8935139973958,4.042906443277995,-1.0336360931396484,289.38897705078125,287.2879231770833,87.5180155436198,102279.4375,288.2020909926471,286.0668370863971,79.32987706801471,3.4857162026798023,209.19410615808823,1.685045466703527,-1.4060864168054916,-0.0243760172058554,1769.4010799632354,49.334,-0.431,2.0
